* VELROT Run on 2026/ 6/24  1:50 Version 1.01-julia
* SYSTEM 1 File    : EURA       Slave.vel
* SYSTEM 2 File    : EURA       Master.vel
* FUNDAMENTAL File :            link.file
* OUTPUT FRAME     : EURA       PARAM_OPT TR      
* EQ_DIST          :              200.0 m, CP_DIST :        200.0 m*
* AV_DIST          :                0.0 m* HEIGHT WEIGHT    :   0.000001
* 
* RMS fit for      126 components from   63 stations was       0.42 mm/yr, NRMS     1.19
* Estimates of Transformation parameters are: 
*    1 X-Offset     394.2995   216.0307 (mm/yr)
*    2 Y-Offset     529.3799   323.3458 (mm/yr)
*    3 Z-Offset    -713.4748   239.7109 (mm/yr)
*    4 X-Rot         17.6654     7.2834 (mas/yr)
*    5 Y-Rot        -24.1023     9.4503 (mas/yr)
*    6 Z-Rot         -9.3507     8.7431 (mas/yr)
*  Differences at the fundamental sites
*   #  Name 1  Name Ref    dN (mm)    dE (mm)    dU (mm)    sN (mm)    sE (mm)    sU (mm)   sTN (mm)   sTE (mm)   sTU (mm)
   11.60500   57.63200    -0.55   -0.72   -0.55   -0.72    0.10    0.09  0.000      2.22    2.22    0.46 0VNG_GPS 
   13.83600   55.43300    -0.39   -0.47   -0.39   -0.47    0.09    0.10  0.000      0.52    0.52    0.57 0YST_GPS 
   11.54400   47.75100     0.12    0.47    0.12    0.47    0.18    0.17  0.000      0.57    0.57    1.03 1270_GPS 
   12.23400   49.94900    -0.32   -0.48   -0.32   -0.48    0.18    0.15  0.000      0.00    0.00    0.86 1283_GPS 
   12.94500   47.80300     0.42    0.64    0.42    0.64    0.13    0.15  0.000      0.64    0.64    0.82 1291_GPS 
   13.57500   48.94200     0.22    0.18    0.22    0.18    0.20    0.19  0.000      0.11    0.11    0.90 1286_GPS 
    9.72200   47.56800     0.25    0.47    0.25    0.47    0.15    0.15  0.000      0.01    0.01    0.96 1292_GPS 
    8.52800   48.07300     0.41    0.12    0.41    0.12    0.09    0.12  0.000     -0.39   -0.39    0.54 1402_GPS 
   21.00700   65.67400    -0.64   -0.06   -0.64   -0.06    0.11    0.15  0.000      9.29    9.29    0.60 1ALB_GPS 
   17.13200   60.66700    -0.35   -0.80   -0.35   -0.80    0.07    0.06  0.000      7.80    7.80    0.33 1GAT_GPM 
   18.66700   64.62700    -0.96    0.07   -0.96    0.07    0.18    0.15  0.000      9.12    9.12    0.74 1LYC_GPS 
    3.07800   50.63100     0.05    0.20    0.05    0.20    0.22    0.21  0.000     -4.11   -4.11    0.91 1MEL_GPS 
   13.03000   55.60100    -0.22   -0.68   -0.22   -0.68    0.12    0.09  0.000      0.66    0.66    0.55 1MAL_GPS 
   18.34100   67.48800    -0.98    0.34   -0.98    0.34    0.16    0.18  0.000      6.46    6.46    0.73 1SSJ_GPS 
   10.25900   48.45800     0.07    0.15    0.07    0.15    0.17    0.16  0.000     -0.20   -0.20    0.86 2274_GPS 
    9.42000   47.37200     0.27    0.30    0.27    0.30    0.41    0.49  0.000     -2.94   -2.94    2.88 2BUE_GPS 
   12.48700   56.89800    -0.44   -0.49   -0.44   -0.49    0.13    0.16  0.000      2.20    2.20    0.64 2FBG_GPS 
  322.85100   65.57900   -18.12    0.81  -18.12    0.81    0.15    0.12  0.000      7.09    7.09    0.50 4532_GPS 
  356.29800   40.61400    -0.24   -0.41   -0.24   -0.41    0.17    0.18  0.000      1.64    1.64    0.76 3CAN_GPS 
   38.75900    7.81100     7.47    1.75    7.47    1.75    0.70    0.48  0.000    -15.15  -15.15    2.18 A03G_GPS 
    4.83600   50.96300    -0.31   -0.55   -0.31   -0.55    0.09    0.10  0.000     -0.04   -0.04    0.43 AARS_GPS 
    8.81700   39.76700     0.88    0.56    0.88    0.56    0.52    0.36  0.000     -1.51   -1.51    1.03 ABAS_GPS 
  358.94600   38.17500    -0.33    0.94   -0.33    0.94    0.11    0.10  0.000      1.00    1.00    0.46 ABAN_GPS 
-  21.21500   38.92300    -8.73   -6.09   -8.73   -6.09    0.38    0.37  0.000     -0.57   -0.57    2.26 ABEL_GPS+
  357.92000   57.14400     0.31   -0.88    0.31   -0.88    0.10    0.11  0.000      0.82    0.82    0.32 ABEB_GPM 
  355.25900   52.78900     0.38    0.00    0.38    0.00    0.09    0.08  0.000     -0.41   -0.41    0.41 ABEA_GPM 
  355.42900   52.13900     0.04   -0.14    0.04   -0.14    0.10    0.10  0.000     -0.49   -0.49    0.44 ABEP_GPS 
   37.81000    8.99200    -1.68    5.83   -1.68    5.83    0.30    0.24  0.000      1.11    1.11    0.98 ABOO_GPS 
    7.64900   11.15200    -1.80    3.26   -1.80    3.26    0.33    0.24  0.000     -0.46   -0.46    0.90 ABUZ_GPS 
   47.22900  -19.01800     1.07    5.19    1.07    5.19    0.16    0.13  0.000      0.47    0.47    0.49 ABPO_GPS 
  355.99600   52.42400     0.68    0.17    0.68    0.17    0.15    0.12  0.000     -0.58   -0.58    0.59 ABYW_GPS 
   15.33100   41.15900     1.16    3.82    1.16    3.82    0.14    0.15  0.000      0.06    0.06    0.55 ACCA_GPS 
    6.98800   44.47600     0.76   -0.32    0.76   -0.32    0.17    0.16  0.000      0.30    0.30    0.64 ACCE_GPS 
   15.94200   40.78700     1.12    4.16    1.12    4.16    0.11    0.11  0.000      0.06    0.06    0.51 ACER_GPS 
    2.93200   45.22900     0.14   -0.21    0.14   -0.21    0.26    0.21  0.000     -0.10   -0.10    1.02 ACHE_GPS 
    3.68000   47.12400     0.44   -0.14    0.44   -0.14    0.11    0.14  0.000     -0.75   -0.75    0.63 ACHU_GPS 
  358.56300   40.40900    -0.50   -0.22   -0.50   -0.22    0.14    0.12  0.000     -0.68   -0.68    0.57 ACIN_GPS 
   13.51500   46.54800     0.27    1.02    0.27    1.02    0.10    0.09  0.000      0.60    0.60    0.41 ACOM_GPS 
  353.64800   41.70000    -0.14    0.18   -0.14    0.18    0.13    0.13  0.000     -0.55   -0.55    0.46 ACNS_GPS 
   14.58800   38.05600    -1.53    6.86   -1.53    6.86    0.14    0.15  0.000      0.55    0.55    0.60 ACQU_GPS 
  359.79700    5.55800    -0.82    1.88   -0.82    1.88    0.36    0.37  0.000     -1.47   -1.47    1.24 ACRA_GPS 
   11.86500   42.74400    -0.83    1.25   -0.83    1.25    0.17    0.15  0.000      0.16    0.16    0.62 ACQX_GPS 
  359.79300    5.64200    -1.30    1.72   -1.30    1.72    0.40    0.31  0.000     -0.66   -0.66    1.19 ACRG_GPS 
  358.94400   43.71100    -0.01   -0.30   -0.01   -0.30    0.12    0.13  0.000     -0.72   -0.72    0.46 ADAX_GPS 
   27.96600   44.08800    -0.35   -0.23   -0.35   -0.23    0.19    0.18  0.000      0.32    0.32    0.90 ADCS_GPS 
   38.76600    9.03500    -0.13    7.24   -0.13    7.24    0.27    0.19  0.000     -3.84   -3.84    0.63 ADIS_GPS 
   38.71900    7.86700     2.14    0.12    2.14    0.12    0.95    1.47  0.000     -5.69   -5.69    3.80 ADTU_GPS 
   28.81500   45.18600    -0.36   -0.32   -0.36   -0.32    0.15    0.17  0.000     -0.37   -0.37    0.81 AEGY_GPS 
   12.17400   46.52700    -0.26    0.64   -0.26    0.64    0.24    0.10  0.000      1.48    1.48    0.45 AFAL_GPS 
   23.43400   40.10100    -3.07   -9.06   -3.07   -9.06    0.28    0.18  0.000     -1.38   -1.38    0.66 AFY0_GPS 
    3.47400   43.31300     0.23   -0.05    0.23   -0.05    0.10    0.11  0.000     -0.61   -0.61    0.46 AGDS_GPS 
    3.46600   43.29600     0.26   -0.16    0.26   -0.16    0.12    0.14  0.000     -0.66   -0.66    0.41 AGDE_GPS 
   28.64200   44.08600    -0.14   -0.28   -0.14   -0.28    0.15    0.15  0.000     -0.80   -0.80    0.75 AGIG_GPS 
    0.61200   44.17200     0.16    0.03    0.16    0.03    0.14    0.14  0.000     -0.63   -0.63    0.62 AGEN_GPM 
    0.13800   45.64700    -0.04   -0.32   -0.04   -0.32    0.33    0.26  0.000      1.23    1.23    1.61 AGLM_GPS 
    7.14000   45.46800     0.31   -0.48    0.31   -0.48    0.18    0.15  0.000      0.86    0.86    0.58 AGNE_GPS 
  358.06900   41.84900     0.04   -0.24    0.04   -0.24    0.17    0.14  0.000     -1.34   -1.34    0.52 AGRD_GPS 
   13.60100   37.32000    -2.21    2.70   -2.21    2.70    0.15    0.14  0.000      0.60    0.60    0.63 AGRG_GPS 
   21.40900   38.62400   -10.95   -6.85  -10.95   -6.85    0.24    0.22  0.000     -0.71   -0.71    0.83 AGRI_GPS+
   13.59600   37.30300    -1.26    2.60   -1.26    2.60    0.23    0.20  0.000     -0.68   -0.68    1.12 AGRN_GPS 
   15.82800   40.35500     0.44    4.07    0.44    4.07    0.20    0.21  0.000      0.72    0.72    0.76 AGRX_GPS 
  351.55300   40.57600    -0.21    0.13   -0.21    0.13    0.12    0.11  0.000     -0.83   -0.83    0.47 AGUE_GPS 
  344.55400   27.90400    -3.77    1.11   -3.77    1.11    0.08    0.07  0.000     -1.85   -1.85    0.31 AGUI_GPS 
  358.98600   43.33400     0.34   -0.06    0.34   -0.06    0.14    0.16  0.000     -0.25   -0.25    0.52 AICI_GPS 
-  22.07300   38.24200   -14.44  -24.59  -14.44  -24.59    0.30    0.30  0.000      1.62    1.62    1.04 AIGI_GPS+
    3.58100   44.12100     0.13   -0.17    0.13   -0.17    0.12    0.14  0.000     -0.25   -0.25    0.47 AIGL_GPS 
  358.87100   37.80600    -0.76    0.18   -0.76    0.18    0.11    0.11  0.000     -1.26   -1.26    0.51 AIRM_GPS 
    3.35600   47.87700     0.23   -0.19    0.23   -0.19    0.11    0.08  0.000     -0.29   -0.29    0.44 AILT_GPS 
  358.94100   39.06100    -0.53   -0.64   -0.53   -0.64    0.15    0.13  0.000      0.02    0.02    0.57 AIO2_GPM 
  357.72600   41.21600    -0.10   -0.56   -0.10   -0.56    0.13    0.13  0.000     -0.87   -0.87    0.46 AJAL_GPS 
    8.76300   41.92800    -0.02    0.02   -0.02    0.02    0.11    0.10  0.000      0.13    0.13    0.40 AJAC_GPS 
   27.42400   59.01200    -0.02   -0.73   -0.02   -0.73    0.14    0.13  0.000      1.30    1.30    0.76 AJOE_GPS 
   43.49300   41.41000     1.44    4.98    1.44    4.98    0.26    0.26  0.000     -0.44   -0.44    1.14 AKAL_GPS 
   24.91300   34.98100   -16.37  -28.08  -16.37  -28.08    0.34    0.36  0.000     -1.35   -1.35    1.33 AKYR_GPS 
  359.51900   38.33900    -0.00   -0.03   -0.00   -0.03    0.09    0.08  0.000     -0.33   -0.33    0.35 ALAC_GPS 
   13.38400   41.67300    -0.41    1.03   -0.41    1.03    0.14    0.19  0.000      0.21    0.21    0.58 ALAT_GPS 
  358.14400   38.97800    -1.02   -0.17   -1.02   -0.17    0.09    0.08  0.000     -7.18   -7.18    0.42 ALBA_GPS 
   16.45600   39.94600     0.54    3.67    0.54    3.67    0.36    0.71  0.000     -0.53   -0.53    1.29 ALBI_GPS 
    2.15200   43.94700    -0.18    0.11   -0.18    0.11    0.29    0.15  0.000     -1.27   -1.27    0.64 ALBM_GPS 
  356.96600   35.94000    -2.34    1.22   -2.34    1.22    0.14    0.13  0.000     -1.32   -1.32    0.58 ALBO_GPS 
    2.13700   43.93400    -0.73   -1.01   -0.73   -1.01    0.54    0.38  0.000     -0.26   -0.26    1.22 ALBX_GPS 
  359.85500   41.05700     0.07   -0.47    0.07   -0.47    0.09    0.09  0.000     -0.39   -0.39    0.42 ALC1_GPM 
  359.13900   37.73100     0.10    0.91    0.10    0.91    0.10    0.09  0.000     -0.79   -0.79    0.47 ALCA_GPS 
   38.90600   48.45700    -0.37    0.07   -0.37    0.07    0.18    0.17  0.000      0.26    0.26    0.75 ALCI_GPS 
  359.52600   38.69800    -0.15    0.30   -0.15    0.30    0.14    0.12  0.000     -0.31   -0.31    0.45 ALCO_GPS 
   12.96700   37.98200    -1.03    3.39   -1.03    3.39    0.18    0.18  0.000     -0.13   -0.13    0.73 ALCY_GPS 
  357.66800   42.75400     0.12   -0.46    0.12   -0.46    0.16    0.26  0.000     -1.25   -1.25    0.54 ALDA_GPS 
    1.60300   52.15300     0.39   -0.08    0.39   -0.08    0.10    0.10  0.000      0.12    0.12    0.50 ALDB_GPS 
  344.22000   27.98500    -3.56    0.93   -3.56    0.93    0.41    0.43  0.000     -3.98   -3.98    1.77 ALDE_GPS 
    8.61600   44.92300    -0.13    0.33   -0.13    0.33    0.08    0.09  0.000     -0.57   -0.57    0.39 ALE9_GPM 
   29.91100   31.19700    -1.11    5.35   -1.11    5.35    0.17    0.14  0.000     -2.90   -2.90    0.45 ALEX_GPS 
   25.85400   40.84900    -0.46   -1.18   -0.46   -1.18    0.14    0.22  0.000     -0.49   -0.49    0.55 ALE__GPS 
  343.96600   64.98400     1.86    3.58    1.86    3.58    0.26    0.25  0.000     14.20   14.20    0.83 ALFD_GPS 
  354.55600   36.11100    -3.15    0.90   -3.15    0.90    0.15    0.11  0.000     -0.41   -0.41    0.49 ALGC_GPS 
   11.98400   44.59900     1.57    2.80    1.57    2.80    0.47    0.31  0.000     -5.72   -5.72    2.10 ALFO_GPS 
    5.60600   47.46100     0.11    0.02    0.11    0.02    0.15    0.13  0.000     -2.06   -2.06    0.74 ALGY_GPS 
  358.55300   37.80400     0.90   -1.02    0.90   -1.02    0.18    0.20  0.000     -1.77   -1.77    0.72 ALHA_GPS 
    8.31700   40.55800    -0.10    0.10   -0.10    0.10    0.15    0.15  0.000     -1.28   -1.28    0.58 ALGH_GPM 
  359.29700   40.67100    -0.01   -0.40   -0.01   -0.40    0.12    0.11  0.000     -0.58   -0.58    0.55 ALIA_GPS 
   14.33500   41.32700    -0.19    2.49   -0.19    2.49    0.13    0.16  0.000     -1.68   -1.68    0.60 ALIF_GPS 
   43.64900   42.10500    -0.43    3.26   -0.43    3.26    0.26    0.32  0.000      0.12    0.12    0.96 ALIG_GPS 
   27.03500   57.44000     0.13   -0.34    0.13   -0.34    0.20    0.18  0.000      0.84    0.84    1.08 ALKS_GPS 
    3.71200   45.19900     0.32   -0.39    0.32   -0.39    0.18    0.15  0.000     -0.94   -0.94    0.63 ALLE_GPS 
  357.54100   36.85200    -1.24   -0.27   -1.24   -0.27    0.09    0.09  0.000     -0.32   -0.32    0.37 ALME_GPS 
  355.82000   38.70600    -1.00    0.13   -1.00    0.13    0.13    0.23  0.000      0.34    0.34    0.54 ALMO_GPS 
  357.55900   36.86300    -1.03    0.29   -1.03    0.29    0.16    0.14  0.000     -0.93   -0.93    0.61 ALMR_GPS 
   34.60700   31.70800    -3.26    7.53   -3.26    7.53    0.12    0.10  0.000      0.19    0.19    0.40 ALON_GPS 
  357.46100   41.50300     1.05    0.63    1.05    0.63    0.41    0.27  0.000     -1.05   -1.05    0.80 ALMZ_GPS 
    4.14000   39.93400     0.19    0.11    0.19    0.11    0.10    0.10  0.000     -0.65   -0.65    0.44 ALOR_GPS 
    6.08400   45.08700    -0.11   -0.20   -0.11   -0.20    0.12    0.11  0.000      0.37    0.37    0.47 ALPE_GPS 
   14.03400   41.73400    -0.11    2.88   -0.11    2.88    0.38    0.30  0.000      0.06    0.06    0.70 ALRA_GPS 
   38.79400    7.78800     3.11    5.91    3.11    5.91    0.76    1.05  0.000    -14.43  -14.43    1.69 ALPL_GPS 
  357.83600   42.89200    -0.29    0.43   -0.29    0.43    0.14    0.19  0.000     -0.75   -0.75    0.51 ALSA_GPS 
  297.65900   82.49400   -11.47   -3.35  -11.47   -3.35    0.34    0.31  0.000      5.67    5.67    0.50 ALRT_GPS 
   15.33000   48.71600     0.26    0.20    0.26    0.20    0.23    0.28  0.000     -0.57   -0.57    0.58 ALST_GPS 
   16.55900   40.82300     1.37    4.23    1.37    4.23    0.11    0.11  0.000     -0.04   -0.04    0.48 ALTA_GPS 
  356.98500   53.40600     0.41   -0.08    0.41   -0.08    0.56    0.50  0.000      1.11    1.11    2.01 ALTG_GPS 
    3.62700   47.04200     0.27   -0.16    0.27   -0.16    0.11    0.11  0.000     -0.48   -0.48    0.56 ALU2_GPS 
   36.37800   26.45800     2.41   12.82    2.41   12.82    0.15    0.14  0.000     -0.08   -0.08    0.62 ALWJ_GPS 
   26.55300  -30.64700    -3.92    4.34   -3.92    4.34    0.98    1.28  0.000     -2.97   -2.97    0.91 ALWN_GPS 
   16.07600   39.12000     0.76    3.18    0.76    3.18    0.16    0.14  0.000      0.00    0.00    0.64 AMAN_GPS 
  352.77200   38.20900    -0.85    0.38   -0.85    0.38    0.09    0.09  0.000     -0.35   -0.35    0.43 AMAR_GPS 
   13.29200   42.62600     0.30    3.14    0.30    3.14    0.19    0.21  0.000     -0.99   -0.99    0.75 AMAT_GPS 
   13.08000   46.36800    -0.11    1.02   -0.11    1.02    0.18    0.23  0.000     -0.30   -0.30    0.61 AMA__GPS 
    3.75000   45.54100     0.36   -0.27    0.36   -0.27    0.11    0.10  0.000     -0.25   -0.25    0.56 AMB2_GPS 
    0.99400   49.85900    -0.13   -0.40   -0.13   -0.40    0.17    0.18  0.000     -1.56   -1.56    0.74 AMBL_GPS 
  359.44100   51.67700     0.30   -0.13    0.30   -0.13    0.10    0.08  0.000     -0.44   -0.44    0.44 AMER_GPS 
    2.72800   47.96500     0.26   -0.08    0.26   -0.08    0.11    0.11  0.000     -0.84   -0.84    0.57 AMIY_GPS 
    5.76500   53.44600     0.37    0.09    0.37    0.09    0.11    0.12  0.000     -0.61   -0.61    0.62 AMEL_GPS 
   21.15000   38.89200    -9.05   -6.23   -9.05   -6.23    0.29    0.26  0.000     -1.37   -1.37    1.50 AMFI_GPS 
   35.88000   32.02800    -3.29    5.83   -3.29    5.83    0.50    0.41  0.000     -3.72   -3.72    1.50 AMMN_GPS 
    2.23800   49.85900     0.00   -0.55    0.00   -0.55    0.16    0.14  0.000     -0.90   -0.90    0.58 AMNS_GPS 
   12.79900   46.41500     0.04    0.54    0.04    0.54    0.08    0.12  0.000      0.73    0.73    0.45 AMPE_GPS 
   14.89000   48.12100     0.09    0.28    0.09    0.28    0.17    0.12  0.000     -0.13   -0.13    0.53 AMST_GPS 
   16.60400   40.90700     1.03    4.20    1.03    4.20    0.08    0.08  0.000     -0.29   -0.29    0.36 AMUR_GPS 
  356.99600   43.05600     0.42   -0.19    0.42   -0.19    0.16    0.16  0.000     -0.77   -0.77    0.62 AMUX_GPS 
-  23.90400   37.73300   -16.72  -25.95  -16.72  -25.95    0.13    0.13  0.000      0.14    0.14    0.51 ANAV_GPS+
   13.50200   43.60300     0.81    3.55    0.81    3.55    0.14    0.11  0.000      0.13    0.13    0.42 AN01_GPM 
    4.68200   45.24000     0.41   -0.41    0.41   -0.41    0.12    0.12  0.000     -0.45   -0.45    0.57 ANAY_GPS 
   13.51200   43.57100     1.18    3.35    1.18    3.35    0.17    0.17  0.000     -0.44   -0.44    0.82 ANC0_GPM 
   13.53200   43.60700     0.50    2.91    0.50    2.91    0.22    0.42  0.000     -0.66   -0.66    0.49 ANCN_GPS 
    6.11900   45.89900    -0.06    0.12   -0.06    0.12    0.11    0.11  0.000     -0.58   -0.58    0.55 ANCY_GPM 
   16.13500   69.32600    -0.87    0.86   -0.87    0.86    0.10    0.14  0.000      1.59    1.59    0.37 AND0_GPS 
  355.97000   38.04000    -0.50    0.16   -0.50    0.16    0.10    0.10  0.000     -0.60   -0.60    0.46 AND2_GPM 
   17.03000   47.77300     0.24    0.26    0.24    0.26    0.12    0.12  0.000     -0.74   -0.74    0.63 ANDA_GPS 
    4.95400   48.79100    -0.07   -0.18   -0.07   -0.18    0.16    0.18  0.000     -1.22   -1.22    0.53 ANDE_GPS 
   13.56600   48.36900     0.18   -0.01    0.18   -0.01    0.12    0.11  0.000     -0.60   -0.60    0.50 ANDF_GPS 
   24.73700   37.88600   -16.96  -26.18  -16.96  -26.18    0.25    0.36  0.000     -1.28   -1.28    1.07 ANDR_GPS 
  358.59400   46.40600     0.28   -0.27    0.28   -0.27    0.10    0.08  0.000     -0.83   -0.83    0.39 ANGL_GPS 
   15.18400   40.93100    -0.00    2.61   -0.00    2.61    0.12    0.12  0.000      0.56    0.56    0.54 ANGE_GPS 
  359.45200   47.47200     0.23   -0.11    0.23   -0.11    0.08    0.07  0.000     -0.80   -0.80    0.32 ANGY_GPM 
   15.48900   40.99500     1.18    4.79    1.18    4.79    0.40    0.35  0.000      2.96    2.96    1.46 ANIA_GPS 
-  22.28200   36.82600   -18.89  -26.02  -18.89  -26.02    0.30    0.32  0.000     -0.68   -0.68    1.13 ANIK_GPS+
   32.77500   39.84300   -23.96   -4.10  -23.96   -4.10    0.46    0.45  0.000     -0.46   -0.46    0.92 ANK2_GPS 
   32.75800   39.88700   -23.63   -0.77  -23.63   -0.77    0.16    0.18  0.000     -1.19   -1.19    0.49 ANKR_GPS 
   23.30100   35.86700   -16.50  -26.42  -16.50  -26.42    0.28    0.20  0.000     -0.62   -0.62    0.82 ANKY_GPS 
  354.92100   51.68900     0.31   -0.19    0.31   -0.19    0.10    0.10  0.000     -1.14   -1.14    0.44 ANLX_GPS 
    4.66600   45.24100     0.38   -0.06    0.38   -0.06    0.13    0.13  0.000     -0.47   -0.47    0.56 ANNO_GPS 
-  21.59000   38.13800   -14.36  -22.52  -14.36  -22.52    0.22    0.29  0.000     -1.13   -1.13    0.92 ANOA_GPS+
-  21.92500   38.59400   -11.66  -10.98  -11.66  -10.98    0.33    0.37  0.000     -1.05   -1.05    1.35 ANOC_GPS+
   24.09600   35.21800   -16.68  -25.19  -16.68  -25.19    0.42    0.38  0.000      1.49    1.49    1.40 ANOP_GPS 
   26.71600  -30.68000     1.34    5.12    1.34    5.12    0.11    0.10  0.000      0.32    0.32    0.43 ANTH_GPS 
  345.98600   28.42300    -3.28    1.72   -3.28    1.72    0.42    0.43  0.000      0.84    0.84    1.53 ANTI_GPS 
    4.44800   51.20300    -0.14   -0.09   -0.14   -0.09    0.09    0.08  0.000     -0.45   -0.45    0.42 ANTW_GPM 
    8.45500   39.06100    -0.12    0.27   -0.12    0.27    0.22    0.20  0.000     -1.43   -1.43    0.86 ANTX_GPS 
   12.77700   44.21400     0.49    2.71    0.49    2.71    0.16    0.16  0.000     -2.42   -2.42    0.49 ANTO_GPS 
   15.28400   41.12400     1.06    3.87    1.06    3.87    0.18    0.14  0.000      0.31    0.31    0.68 ANZP_GPS 
    7.32100   45.73700     0.20   -0.45    0.20   -0.45    0.14    0.15  0.000      1.28    1.28    0.68 AO01_GPS 
    7.34500   45.74100    -0.30   -0.45   -0.30   -0.45    0.16    0.19  0.000      0.96    0.96    0.78 AOST_GPS 
    5.05800   44.71100     0.22   -0.15    0.22   -0.15    0.14    0.18  0.000      0.03    0.03    0.74 AOUS_GPS 
  356.95500   43.35200     0.66    0.19    0.66    0.19    0.76    0.68  0.000     -2.18   -2.18    2.62 APBI_GPS 
   11.26000   46.47400     0.12    0.76    0.12    0.76    0.40    0.37  0.000      2.21    2.21    1.64 APPI_GPS 
    5.96200   52.21200    -0.15    0.01   -0.15    0.01    0.11    0.08  0.000     -0.42   -0.42    0.41 APEL_GPS 
  355.80000   51.05700     0.52   -0.06    0.52   -0.06    0.11    0.10  0.000     -0.94   -0.94    0.46 APPL_GPS 
   15.54300   41.75700     1.20    3.88    1.20    3.88    0.15    0.14  0.000     -0.08   -0.08    0.57 APRC_GPS 
   12.66500   41.59700    -0.72    0.15   -0.72    0.15    0.13    0.12  0.000      0.44    0.44    0.50 APRR_GPM 
    5.39700   43.87400    -0.21   -0.38   -0.21   -0.38    0.33    0.42  0.000     -1.26   -1.26    1.26 APT1_GPS 
   16.08400   39.72100     0.22    3.27    0.22    3.27    0.20    0.18  0.000     -0.26   -0.26    0.74 AQSA_GPS 
   10.42500   45.16100     0.10    0.98    0.10    0.98    0.16    0.19  0.000     -1.77   -1.77    0.78 AQNC_GPS 
   13.37400   42.36600    -0.20    1.66   -0.20    1.66    0.19    0.17  0.000     -1.03   -1.03    0.61 AQRA_GPS 
   13.46700   42.32800    -0.23    1.46   -0.23    1.46    0.41    0.48  0.000     -2.28   -2.28    1.18 AQUM_GPS 
   13.35000   42.36800    -0.62    1.74   -0.62    1.74    0.17    0.15  0.000     -0.08   -0.08    0.48 AQUI_GPS 
   13.37900   42.33800    -0.28    2.30   -0.28    2.30    0.18    0.21  0.000     -0.48   -0.48    0.68 AQUN_GPM 
   11.83600   43.64700    -0.31    1.79   -0.31    1.79    0.16    0.15  0.000     -0.40   -0.40    0.57 AR01_GPM 
   15.50900   46.49500     0.37    0.57    0.37    0.57    0.16    0.19  0.000      0.06    0.06    0.89 ARA1_GPM 
  353.43500   37.89400    -1.07    0.33   -1.07    0.33    0.11    0.12  0.000     -0.68   -0.68    0.40 ARAC_GPS 
    5.42500   45.71500     0.58    0.10    0.58    0.10    0.17    0.16  0.000     -0.10   -0.10    0.66 ARAN_GPS 
  358.89800   39.94500    -0.15   -0.44   -0.15   -0.44    0.14    0.13  0.000     -0.51   -0.51    0.66 ARAS_GPS 
  356.38700   40.02500    -1.11   -0.12   -1.11   -0.12    0.18    0.14  0.000     -2.26   -2.26    0.61 ARA__GPS 
    8.59400   39.52500     0.02    0.18    0.02    0.18    0.21    0.19  0.000     -0.41   -0.41    0.69 ARBU_GPS 
   16.22600   39.36700     0.97    3.28    0.97    3.28    0.15    0.12  0.000     -0.73   -0.73    0.61 ARCA_GPS 
    0.65300   46.67300    -0.30   -0.12   -0.30   -0.12    0.14    0.13  0.000     -0.68   -0.68    0.59 ARCH_GPS 
   12.53700   41.61200    -1.39    0.74   -1.39    0.74    0.16    0.15  0.000     -2.00   -2.00    0.66 ARDE_GPS 
    0.96200   51.91600     0.22   -0.14    0.22   -0.14    0.09    0.09  0.000     -0.78   -0.78    0.52 ARDL_GPS 
    0.72900   42.05100     0.11   -0.74    0.11   -0.74    0.29    0.30  0.000      0.14    0.14    1.46 ARE0_GPS 
   35.20900   32.10300    -3.14    8.46   -3.14    8.46    0.10    0.10  0.000      0.85    0.85    0.39 AREL_GPM 
  358.86600   44.76400     0.34   -0.16    0.34   -0.16    0.18    0.15  0.000     -1.16   -1.16    0.54 ARES_GPS 
   11.87500   43.46400     0.15    1.78    0.15    1.78    0.11    0.11  0.000      0.55    0.55    0.50 AREZ_GPS 
   20.48900   38.17200    -6.96   -7.90   -6.96   -7.90    0.27    0.25  0.000     -0.48   -0.48    1.07 ARG1_GPM 
  353.21600   61.99700    -0.07    0.46   -0.07    0.46    0.17    0.17  0.000     -0.53   -0.53    0.49 ARGI_GPS 
   11.87200   44.65400     1.46    1.54    1.46    1.54    0.22    0.30  0.000     -0.89   -0.89    1.04 ARGN_GPS 
  358.73800   42.93500    -0.05   -0.17   -0.05   -0.17    0.16    0.16  0.000     -0.50   -0.50    0.50 ARIB_GPS 
  354.15100   56.91000    -0.07    0.16   -0.07    0.16    0.13    0.14  0.000      1.10    1.10    0.48 ARIS_GPS 
   23.03400   38.75500    -9.62  -18.97   -9.62  -18.97    0.52    0.69  0.000      1.07    1.07    2.35 ARKI_GPS+
  353.84200   52.79700     0.23   -0.14    0.23   -0.14    0.27    0.25  0.000     -0.76   -0.76    1.04 ARK2_GPS 
   25.26900   35.13400   -15.23  -27.38  -15.23  -27.38    0.40    0.22  0.000     -1.69   -1.69    0.97 ARKL_GPS 
    4.48600   47.13400     0.33    0.03    0.33    0.03    0.13    0.13  0.000     -0.62   -0.62    0.62 ARLD_GPS 
    5.81900   49.65200    -0.20   -0.56   -0.20   -0.56    0.08    0.08  0.000     -0.32   -0.32    0.42 ARLO_GPS 
    2.76600   43.24200    -0.10   -0.66   -0.10   -0.66    0.17    0.13  0.000     -1.10   -1.10    0.48 ARMH_GPS 
    0.18100   47.94600     0.22    0.02    0.22    0.02    0.12    0.18  0.000     -0.40   -0.40    0.55 ARNA_GPS 
