15.802404190642049,40.561087669671,NaN
15.812534536516422,40.55643548615275,NaN
15.82266347451428,40.55178241794653,NaN
15.832791004795103,40.547128465320675,NaN
15.842917127518556,40.54247362854352,NaN
15.853041842844439,40.53781790788331,NaN
15.863165150932748,40.53316130360829,NaN
15.873287051943636,40.52850381598663,NaN
15.883407546037438,40.52384544528644,NaN
15.893526633374634,40.51918619177581,NaN
15.90364431411589,40.514526055722776,NaN
15.913760588422035,40.509865037395315,NaN
15.923875456454068,40.50520313706136,NaN
15.933988918373139,40.500540354988814,NaN
15.944100974340587,40.495876691445524,NaN
15.954211624517907,40.49121214669927,NaN
15.964320869066759,40.48654672101782,NaN
15.974428708148988,40.48188041466886,NaN
15.98453514192657,40.47721322792005,NaN
15.99464017056168,40.472545161039,NaN
16.00474379421664,40.46787621429327,NaN
16.01484601305396,40.46320638795038,NaN
16.02494682723628,40.45853568227778,NaN
16.035046236926437,40.45386409754289,NaN
16.045144242287424,40.44919163401309,NaN
16.055240843482398,40.4445182919557,NaN
16.065336040674676,40.43984407163801,NaN
16.075429834027748,40.4351689733272,NaN
16.085522223705265,40.4304929972905,NaN
16.095613209871047,40.425816143795025,NaN
16.10570279268907,40.42113841310787,NaN
16.115790972323484,40.41645980549606,NaN
16.1258777489386,40.411780321226594,NaN
16.13596312269888,40.40709996056641,NaN
16.146047093768964,40.4024187237824,NaN
16.156129662313663,40.39773661114142,NaN
16.166210828497928,40.39305362291027,NaN
16.176290592486897,40.38836975935569,NaN
16.186368954445854,40.383685020744394,NaN
16.196445914540256,40.37899940734304,NaN
16.20652147293571,40.37431291941822,NaN
16.216595629798,40.36962555723653,NaN
16.226668385293074,40.36493732106446,NaN
16.236739739587023,40.360248211168475,NaN
16.246809692846124,40.35555822781499,NaN
16.256878245236795,40.350867371270375,NaN
16.266945396925625,40.34617564180096,NaN
16.277011148079374,40.341483039673015,NaN
16.28707549886494,40.336789565152756,NaN
16.29713844944941,40.33209521850637,NaN
16.307200000000005,40.3274,NaN
16.31726015068413,40.3227039098997,NaN
16.32731890166934,40.31800694847152,NaN
16.337376253123345,40.31330911598144,NaN
16.347432205214023,40.308610412695394,NaN
16.35748675810942,40.30391083887928,NaN
16.367539911977723,40.29921039479894,NaN
16.377591666987293,40.29450908072015,NaN
16.38764202330665,40.28980689690867,NaN
16.397690981104468,40.28510384363021,NaN
16.407738540549577,40.28039992115037,NaN
16.417784701810977,40.2756951297348,NaN
16.427829465057826,40.270989469649024,NaN
16.437872830459433,40.26628294115855,NaN
16.447914798185266,40.26157554452885,NaN
16.45795536840496,40.2568672800253,NaN
16.467994541288302,40.252158147913285,NaN
16.47803231700525,40.24744814845809,NaN
16.488068695725893,40.24273728192501,NaN
16.498103677620502,40.238025548579216,NaN
16.508137262859492,40.233312948685914,NaN
16.518169451613453,40.228599482510184,NaN
16.528200244053107,40.223885150317116,NaN
16.53822964034936,40.219169952371715,NaN
16.548257640673256,40.21445388893897,NaN
16.558284245196003,40.20973696028377,NaN
16.568309454088958,40.20501916667102,NaN
